Book-Title,Author,User Rating,Reviews,Price,Year,Genre,User-ID,ISBN,Book-Rating,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Location,Age
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,4017,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"new orleans, louisiana, usa",48.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,96357,0446310492,8,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"aiken, south carolina, usa",31.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,114868,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"edmonton, alberta, canada",31.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,114868,0060935464,0,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"edmonton, alberta, canada",31.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,201697,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"markham, ontario, canada",29.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,229313,0397001517,0,Harper Lee,1960,Harpercollins,http://images.amazon.com/images/P/0397001517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.LZZZZZZZ.jpg,"southgate, michigan, usa",31.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,26544,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"woodbridge, virginia, usa",37.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,43246,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"toronto, ontario, canada",36.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,168047,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"oxford, connecticut, usa",28.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,36003,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"shah alam, selangor, malaysia",26.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,7346,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"sunnyvale, california, usa",49.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,60244,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"alvin, texas, usa",47.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,69405,0397001517,0,Harper Lee,1960,Harpercollins,http://images.amazon.com/images/P/0397001517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.LZZZZZZZ.jpg,"ede, gelderland, netherlands",36.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,137589,0446310492,0,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"enterprise, oregon, usa",35.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,163326,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"gum spring, virginia, usa",28.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,178667,0446310492,8,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"freehold, new jersey, usa",34.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,76626,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"london, england, united kingdom",38.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,225986,006017322X,0,Harper Lee,1995,HarperCollins Publishers,http://images.amazon.com/images/P/006017322X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006017322X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006017322X.01.LZZZZZZZ.jpg,"watford, england, united kingdom",36.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,27472,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"bountiful, utah, usa",41.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,193676,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"waterford, new york, usa",27.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,253580,0397001517,10,Harper Lee,1960,Harpercollins,http://images.amazon.com/images/P/0397001517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.LZZZZZZZ.jpg,"midland, ontario, canada",52.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,268622,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"upper township, new jersey, usa",36.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,55492,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"antioch, illinois, usa",43.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,172374,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"san bernardino, california, usa",20.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,231857,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"canberra, australian capital territory, australia",46.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,251844,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",30.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,59150,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"victoria, british columbia, canada",37.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,247447,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"long beach, california, usa",19.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,59038,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"san antonio, texas, usa",28.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,59172,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"owen sound, ontario, canada",36.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,66942,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"kuching, sarawak, malaysia",31.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,138198,0446314862,0,Harper Lee,1982,Not Avail,http://images.amazon.com/images/P/0446314862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446314862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446314862.01.LZZZZZZZ.jpg,"edmonton, alberta, canada",37.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,142524,0446310492,0,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"detroit, michigan, usa",36.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,142524,006017322X,0,Harper Lee,1995,HarperCollins Publishers,http://images.amazon.com/images/P/006017322X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006017322X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006017322X.01.LZZZZZZZ.jpg,"detroit, michigan, usa",36.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,177432,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"wichita, kansas, usa",33.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,236340,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"st kilda, victoria, australia",29.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,256407,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"florissant, missouri, usa",58.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,44296,0446310492,0,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"sydney, new south wales, australia",26.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,12538,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"byron, minnesota, usa",18.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,100459,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"bay area, california, usa",38.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,201674,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"sellersville, pennsylvania, usa",28.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,21576,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"memphis, tennessee, usa",31.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,100906,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"seattle, washington, usa",34.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,102647,0446310786,4,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"modesto, california, usa",14.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,136491,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"rio rancho, new mexico, usa",18.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,150124,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"york, nebraska, usa",30.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,169682,0060935464,5,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"minneapolis, minnesota, usa",26.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,203075,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"huntington beach, california, usa",23.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,203075,0060935464,0,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"huntington beach, california, usa",23.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,229741,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"kensington, california, usa",29.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,242083,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"fairview, new mexico, usa",24.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,136205,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"crest hill, illinois, usa",39.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,24194,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"palos hills, illinois, usa",20.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,38464,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"tharston, norwich, england, united kingdom",33.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,110029,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"norwich, england, united kingdom",27.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,197775,0446310492,0,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"iasi, iasi, romania",21.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,209516,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"felixstowe, suffolk, united kingdom",57.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,268932,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"red deer, alberta, canada",38.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,85433,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"tübingen, baden-wuerttemberg, germany",33.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,174304,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"st. louis, missouri, usa",26.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,213150,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"destrehan, louisiana, usa",103.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,220278,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"hammond, indiana, usa",32.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,112026,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"lakewood, washington, usa",17.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,201526,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"vancouver, british columbia, canada",25.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,46443,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"asheville, north carolina, usa",14.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,2766,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"frisco, texas, usa",42.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,55927,0060935464,10,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"roscoe, minnesota, usa",17.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,63625,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"torrance, california, usa",15.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,93426,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"plano, texas, usa",35.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,93426,0446310492,10,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"plano, texas, usa",35.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,101126,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"birmingham, alabama, usa",28.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,170229,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"chicago, illinois, usa",56.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,202127,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"dodge center, minnesota, usa",25.0
To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,202182,0446310492,0,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"st. charles, illinois, usa",24.0
