Book-Title,Author,User Rating,Reviews,Price,Year,Genre,User-ID,ISBN,Book-Rating,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Location,Age,Page Count
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,2766,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"frisco, texas, usa",42.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,55927,0060935464,10,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"roscoe, minnesota, usa",17.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,63625,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"torrance, california, usa",15.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,93426,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"plano, texas, usa",35.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,93426,0446310492,10,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"plano, texas, usa",35.0,290
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,101126,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"birmingham, alabama, usa",28.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,170229,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"chicago, illinois, usa",56.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,202127,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"dodge center, minnesota, usa",25.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,202182,0446310492,0,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"st. charles, illinois, usa",24.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,263163,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"austin, texas, usa",26.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,271705,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"atlanta, georgia, usa",25.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,165308,0060935464,9,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"new berlin, wisconsin, usa",33.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,263325,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"fredericton, new brunswick, canada",27.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,234205,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"lake worth, florida, usa",15.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,222050,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"allen park, michigan, usa",45.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,124617,0060935464,0,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"nice, provence alpes côte d`azur, france",29.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,122037,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"bochum, nordrhein-westfalen, germany",27.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,239594,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"leuven, vlaams-brabant, belgium",28.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,79186,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"fairbanks, alaska, usa",37.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,168144,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"oceanside, california, usa",46.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,253106,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"westchester county, new york, usa",45.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,104657,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"cave creek, arizona, usa",25.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,128622,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"tinley park, illinois, usa",23.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,187145,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"grapeview, washington, usa",65.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,211919,006017322X,10,Harper Lee,1995,HarperCollins Publishers,http://images.amazon.com/images/P/006017322X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006017322X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006017322X.01.LZZZZZZZ.jpg,"jacksonville, florida, usa",38.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,75429,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"new york, new york, usa",22.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,197364,0446310492,9,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"cumming, georgia, usa",30.0,290
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,241614,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"philadelphia, pennsylvania, usa",20.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,105536,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"belleville, new jersey, usa",17.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,125736,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"atlanta, georgia, usa",17.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,8362,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"los angeles, california, usa",28.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,41084,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"orlando, florida, usa",36.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,67997,0060935464,0,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"lincoln city, oregon, usa",53.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,105937,0060935464,0,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"tampa, florida, usa",27.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,140662,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"portland, oregon, usa",30.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,147451,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"herne bay, england, united kingdom",37.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,240567,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"hawthorne, new jersey, usa",33.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,173679,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"regensburg, bavaria, germany",27.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,61147,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"ebensee, oberoesterreich, austria",44.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,35718,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"pfaffenhofen an der ilm, bayern, germany",32.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,48268,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"vienna, vienna, austria",18.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,181176,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"st. louis, missouri, usa",43.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,171118,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"toronto, ontario, canada",47.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,106007,0446310492,10,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"santa rosa, california, usa",29.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,245828,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"albuquerque, new mexico, usa",41.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,86680,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"conway, arkansas, usa",38.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,65401,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"houston, texas, usa",41.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,195469,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"congers, new york, usa",39.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,226702,0446310492,9,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"allen, texas, usa",55.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,49900,0060935464,0,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"catonsville, maryland, usa",48.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,80538,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,110934,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"kirkland, washington, usa",46.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,155147,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"seattle, washington, usa",60.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,174216,0446310492,9,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"hamilton, ohio, usa",36.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,226393,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"willow street, pennsylvania, usa",24.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,266865,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"reston, virginia, usa",33.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,87555,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"lexington, kentucky, usa",31.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,87555,0446310492,0,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"lexington, kentucky, usa",31.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,71568,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"port coquitlam, british columbia, canada",28.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,261567,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"pinto, madrid, spain",25.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,35793,0446310492,0,Harper Lee,1985,Warner Books,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310492.01.LZZZZZZZ.jpg,"phoenix, arizona, usa",76.0,290
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,87929,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"portland, maine, usa",25.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,97848,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"traverse city, michigan, usa",40.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,113680,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"huntsville, alabama, usa",47.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,115700,0446310786,10,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"denver, colorado, usa",29.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,129084,0446314862,0,Harper Lee,1982,Not Avail,http://images.amazon.com/images/P/0446314862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446314862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446314862.01.LZZZZZZZ.jpg,"boise, idaho, usa",39.0,284
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,157799,0397001517,9,Harper Lee,1960,Harpercollins,http://images.amazon.com/images/P/0397001517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.LZZZZZZZ.jpg,"heemstede, noord holland, netherlands",42.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,158254,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"asheville, north carolina, usa",28.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,175283,0446310786,8,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"laramie, wyoming, usa",29.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,192093,0446310786,0,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"lake worth, florida, usa",46.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,236058,0446310786,9,Harper Lee,1988,Little Brown &amp; Company,http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446310786.01.LZZZZZZZ.jpg,"san francisco, california, usa",34.0,292
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,276680,0397001517,0,Harper Lee,1960,Harpercollins,http://images.amazon.com/images/P/0397001517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.LZZZZZZZ.jpg,"hopewell junction, new york, usa",55.0,N/A
To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,N/A,36907,0060935464,10,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,"dunnville, ontario, canada",39.0,N/A
